,customer_id,loyalty_score,product_id,product_category
4717,C112,3,P53,food
4718,C112,3,P57,food
4719,C112,3,P42,food
4720,C113,5,P12,house
4721,C113,5,P05,house
4722,C113,5,P06,house
4723,C129,7,P32,fruit_veg
4724,C136,10,P25,fruit_veg
4725,C136,10,P25,fruit_veg
4726,C136,10,P25,fruit_veg
4727,C7,3,P64,bws
4728,C7,3,P64,bws
4729,C19,6,P28,fruit_veg
4730,C22,1,P21,clothes
4731,C22,1,P20,clothes
4732,C35,7,P56,food
4733,C39,2,P55,food
4734,C39,2,P60,food
4735,C42,2,P39,sweets
4736,C42,2,P37,sweets
4737,C43,10,P11,house
4738,C43,10,P12,house
4739,C48,4,P55,food
4740,C48,4,P51,food
4741,C48,4,P55,food
4742,C50,8,P37,sweets
4743,C51,3,P40,sweets
4744,C51,3,P40,sweets
4745,C51,3,P39,sweets
4746,C52,1,P39,sweets
4747,C52,1,P38,sweets
4748,C55,8,P45,food
4749,C55,8,P56,food
4750,C55,8,P52,food
4751,C58,6,P28,fruit_veg
4752,C58,6,P22,fruit_veg
4753,C64,10,P04,house
4754,C64,10,P09,house
4755,C64,10,P09,house
4756,C70,9,P61,bws
4757,C70,9,P62,bws
4758,C82,9,P33,fruit_veg
4759,C82,9,P28,fruit_veg
4760,C82,9,P28,fruit_veg
4761,C85,8,P40,sweets
4762,C85,8,P39,sweets
4763,C87,3,P62,bws
4764,C87,3,P62,bws
4765,C92,1,P07,house
4766,C92,1,P01,house
4767,C92,1,P04,house
4768,C98,7,P35,sweets
4769,C98,7,P37,sweets
4770,C98,7,P39,sweets
4771,C117,10,P23,fruit_veg
4772,C117,10,P33,fruit_veg
4773,C117,10,P29,fruit_veg
4774,C119,7,P43,food
4775,C119,7,P44,food
4776,C119,7,P57,food
4777,C127,4,P28,fruit_veg
4778,C129,7,P23,fruit_veg
4779,C129,7,P29,fruit_veg
4780,C129,7,P25,fruit_veg
4781,C130,7,P33,fruit_veg
4782,C130,7,P26,fruit_veg
4783,C132,7,P18,clothes
4784,C132,7,P21,clothes
4785,C3,8,P06,house
4786,C3,8,P04,house
4787,C3,8,P10,house
4788,C6,10,P59,food
4789,C6,10,P46,food
4790,C6,10,P59,food
4791,C12,8,P40,sweets
4792,C12,8,P35,sweets
4793,C12,8,P40,sweets
4794,C19,6,P45,food
4795,C19,6,P60,food
4796,C24,6,P19,clothes
4797,C26,1,P10,house
4798,C30,4,P58,food
4799,C30,4,P55,food
4800,C32,3,P16,clothes
4801,C32,3,P13,clothes
4802,C32,3,P16,clothes
4803,C37,9,P38,sweets
4804,C37,9,P38,sweets
4805,C37,9,P36,sweets
4806,C42,2,P33,fruit_veg
4807,C42,2,P28,fruit_veg
4808,C43,10,P32,fruit_veg
4809,C43,10,P25,fruit_veg
4810,C49,7,P31,fruit_veg
4811,C49,7,P25,fruit_veg
4812,C49,7,P22,fruit_veg
4813,C62,6,P50,food
4814,C68,8,P58,food
4815,C71,8,P26,fruit_veg
4816,C71,8,P34,fruit_veg
4817,C85,8,P38,sweets
4818,C85,8,P35,sweets
4819,C85,8,P37,sweets
4820,C88,1,P27,fruit_veg
4821,C88,1,P24,fruit_veg
4822,C95,7,P04,house
4823,C98,7,P36,sweets
4824,C98,7,P35,sweets
4825,C98,7,P35,sweets
4826,C99,9,P29,fruit_veg
4827,C99,9,P28,fruit_veg
4828,C99,9,P25,fruit_veg
4829,C101,2,P25,fruit_veg
4830,C101,2,P28,fruit_veg
4831,C101,2,P34,fruit_veg
4832,C108,8,P40,sweets
4833,C128,5,P38,sweets
4834,C128,5,P37,sweets
4835,C134,6,P03,house
4836,C134,6,P06,house
4837,C134,6,P02,house
4838,C8,7,P03,house
4839,C8,7,P08,house
4840,C8,7,P05,house
4841,C10,5,P15,clothes
4842,C10,5,P14,clothes
4843,C14,3,P53,food
4844,C14,3,P50,food
4845,C18,8,P11,house
4846,C18,8,P04,house
4847,C42,2,P30,fruit_veg
4848,C42,2,P25,fruit_veg
4849,C50,8,P37,sweets
4850,C51,3,P37,sweets
4851,C51,3,P39,sweets
4852,C51,3,P40,sweets
4853,C54,2,P37,sweets
4854,C54,2,P37,sweets
4855,C54,2,P40,sweets
4856,C68,8,P21,clothes
4857,C68,8,P14,clothes
4858,C70,9,P63,bws
4859,C70,9,P64,bws
4860,C70,9,P63,bws
4861,C73,2,P32,fruit_veg
4862,C73,2,P25,fruit_veg
4863,C73,2,P26,fruit_veg
4864,C82,9,P28,fruit_veg
4865,C82,9,P31,fruit_veg
4866,C82,9,P32,fruit_veg
4867,C86,8,P26,fruit_veg
4868,C86,8,P23,fruit_veg
4869,C86,8,P22,fruit_veg
4870,C99,9,P23,fruit_veg
4871,C99,9,P34,fruit_veg
4872,C109,6,P24,fruit_veg
4873,C113,5,P10,house
4874,C113,5,P04,house
4875,C113,5,P09,house
4876,C114,3,P42,food
4877,C114,3,P41,food
4878,C114,3,P60,food
4879,C122,10,P47,food
4880,C122,10,P53,food
4881,C122,10,P51,food
4882,C123,3,P38,sweets
4883,C123,3,P35,sweets
4884,C130,7,P07,house
4885,C130,7,P02,house
4886,C131,4,P36,sweets
4887,C131,4,P37,sweets
4888,C12,8,P27,fruit_veg
4889,C12,8,P26,fruit_veg
4890,C12,8,P26,fruit_veg
4891,C20,2,P31,fruit_veg
4892,C20,2,P31,fruit_veg
4893,C20,2,P34,fruit_veg
4894,C23,10,P23,fruit_veg
4895,C23,10,P28,fruit_veg
4896,C34,3,P09,house
4897,C34,3,P09,house
4898,C34,3,P03,house
4899,C46,5,P33,fruit_veg
4900,C46,5,P24,fruit_veg
4901,C46,5,P24,fruit_veg
4902,C60,10,P44,food
4903,C60,10,P58,food
4904,C64,10,P11,house
4905,C64,10,P07,house
4906,C64,10,P02,house
4907,C66,10,P40,sweets
4908,C70,9,P37,sweets
4909,C70,9,P40,sweets
4910,C86,8,P29,fruit_veg
4911,C88,1,P43,food
4912,C88,1,P57,food
4913,C89,8,P41,food
4914,C91,3,P10,house
4915,C98,7,P40,sweets
4916,C98,7,P37,sweets
4917,C99,9,P33,fruit_veg
4918,C99,9,P32,fruit_veg
4919,C99,9,P29,fruit_veg
4920,C100,8,P12,house
4921,C100,8,P05,house
4922,C100,8,P09,house
4923,C106,5,P10,house
4924,C107,3,P29,fruit_veg
4925,C112,3,P59,food
4926,C112,3,P53,food
4927,C112,3,P57,food
4928,C120,9,P23,fruit_veg
4929,C120,9,P26,fruit_veg
4930,C2,4,P43,food
4931,C2,4,P46,food
4932,C2,4,P58,food
4933,C4,5,P04,house
4934,C18,8,P11,house
4935,C18,8,P07,house
4936,C22,1,P20,clothes
4937,C22,1,P14,clothes
4938,C22,1,P15,clothes
4939,C26,1,P07,house
4940,C26,1,P02,house
4941,C32,3,P59,food
4942,C32,3,P53,food
4943,C39,2,P63,bws
4944,C39,2,P62,bws
4945,C43,10,P37,sweets
4946,C58,6,P38,sweets
4947,C72,5,P10,house
4948,C72,5,P09,house
4949,C72,5,P01,house
4950,C79,1,P35,sweets
4951,C79,1,P37,sweets
4952,C79,1,P35,sweets
4953,C80,9,P03,house
4954,C80,9,P11,house
4955,C81,7,P44,food
4956,C81,7,P43,food
4957,C81,7,P58,food
4958,C86,8,P53,food
4959,C86,8,P55,food
4960,C86,8,P45,food
4961,C91,3,P29,fruit_veg
4962,C92,1,P02,house
4963,C92,1,P08,house
4964,C92,1,P02,house
4965,C102,1,P41,food
4966,C102,1,P59,food
4967,C102,1,P57,food
4968,C107,3,P33,fruit_veg
4969,C109,6,P13,clothes
4970,C109,6,P15,clothes
4971,C122,10,P06,house
4972,C127,4,P49,food
4973,C127,4,P53,food
4974,C5,7,P02,house
4975,C7,3,P25,fruit_veg
4976,C7,3,P23,fruit_veg
4977,C19,6,P40,sweets
4978,C19,6,P38,sweets
4979,C19,6,P35,sweets
4980,C23,10,P63,bws
4981,C26,1,P08,house
4982,C26,1,P07,house
4983,C29,7,P40,sweets
4984,C29,7,P39,sweets
4985,C42,2,P27,fruit_veg
4986,C42,2,P25,fruit_veg
4987,C42,2,P32,fruit_veg
4988,C44,9,P05,house
4989,C44,9,P12,house
4990,C44,9,P09,house
4991,C48,4,P42,food
4992,C48,4,P51,food
4993,C48,4,P51,food
4994,C60,10,P23,fruit_veg
4995,C64,10,P34,fruit_veg
4996,C70,9,P21,clothes
4997,C70,9,P13,clothes
4998,C73,2,P58,food
4999,C73,2,P46,food
5000,C73,2,P50,food
5001,C90,3,P56,food
5002,C90,3,P59,food
5003,C99,9,P24,fruit_veg
5004,C99,9,P33,fruit_veg
5005,C99,9,P30,fruit_veg
5006,C104,7,P57,food
5007,C104,7,P48,food
5008,C107,3,P23,fruit_veg
5009,C112,3,P41,food
5010,C112,3,P41,food
5011,C112,3,P50,food
5012,C119,7,P38,sweets
5013,C119,7,P40,sweets
5014,C129,7,P25,fruit_veg
5015,C129,7,P26,fruit_veg
5016,C129,7,P22,fruit_veg
5017,C133,3,P64,bws
5018,C133,3,P63,bws
5019,C3,8,P10,house
5020,C3,8,P10,house
5021,C3,8,P06,house
5022,C9,8,P34,fruit_veg
5023,C13,8,P23,fruit_veg
5024,C13,8,P27,fruit_veg
5025,C13,8,P34,fruit_veg
5026,C20,2,P25,fruit_veg
5027,C20,2,P28,fruit_veg
5028,C20,2,P28,fruit_veg
5029,C23,10,P62,bws
5030,C23,10,P63,bws
5031,C26,1,P36,sweets
5032,C27,10,P36,sweets
5033,C27,10,P37,sweets
5034,C27,10,P38,sweets
5035,C61,4,P22,fruit_veg
5036,C61,4,P33,fruit_veg
5037,C89,8,P49,food
5038,C94,10,P10,house
5039,C94,10,P04,house
5040,C100,8,P10,house
5041,C100,8,P01,house
5042,C100,8,P12,house
5043,C109,6,P46,food
5044,C109,6,P51,food
5045,C110,3,P64,bws
5046,C110,3,P63,bws
5047,C120,9,P27,fruit_veg
5048,C120,9,P30,fruit_veg
5049,C120,9,P33,fruit_veg
5050,C129,7,P28,fruit_veg
5051,C129,7,P24,fruit_veg
5052,C131,4,P38,sweets
5053,C133,3,P39,sweets
5054,C133,3,P35,sweets
5055,C136,10,P03,house
5056,C136,10,P06,house
5057,C136,10,P11,house
5058,C3,8,P03,house
5059,C3,8,P06,house
5060,C11,4,P09,house
5061,C11,4,P05,house
5062,C11,4,P11,house
5063,C21,5,P25,fruit_veg
5064,C21,5,P33,fruit_veg
5065,C21,5,P24,fruit_veg
5066,C27,10,P38,sweets
5067,C27,10,P36,sweets
5068,C27,10,P38,sweets
5069,C29,7,P08,house
5070,C29,7,P12,house
5071,C50,8,P24,fruit_veg
5072,C50,8,P32,fruit_veg
5073,C67,4,P40,sweets
5074,C68,8,P61,bws
5075,C77,9,P58,food
5076,C82,9,P26,fruit_veg
5077,C82,9,P28,fruit_veg
5078,C82,9,P24,fruit_veg
5079,C86,8,P48,food
5080,C86,8,P50,food
5081,C86,8,P46,food
5082,C101,2,P39,sweets
5083,C119,7,P38,sweets
5084,C119,7,P36,sweets
5085,C119,7,P35,sweets
5086,C123,3,P44,food
5087,C127,4,P39,sweets
5088,C134,6,P36,sweets
5089,C134,6,P36,sweets
5090,C7,3,P62,bws
5091,C18,8,P10,house
5092,C18,8,P02,house
5093,C18,8,P04,house
5094,C19,6,P37,sweets
5095,C19,6,P39,sweets
5096,C19,6,P36,sweets
5097,C22,1,P31,fruit_veg
5098,C22,1,P23,fruit_veg
5099,C22,1,P23,fruit_veg
5100,C28,3,P61,bws
5101,C28,3,P63,bws
5102,C40,4,P59,food
5103,C40,4,P47,food
5104,C40,4,P45,food
5105,C45,10,P59,food
5106,C45,10,P55,food
5107,C45,10,P47,food
5108,C46,5,P64,bws
5109,C63,2,P38,sweets
5110,C63,2,P36,sweets
5111,C69,7,P51,food
5112,C69,7,P57,food
5113,C69,7,P49,food
5114,C84,1,P63,bws
5115,C90,3,P44,food
5116,C120,9,P23,fruit_veg
5117,C120,9,P26,fruit_veg
5118,C120,9,P25,fruit_veg
5119,C123,3,P19,clothes
5120,C123,3,P16,clothes
5121,C123,3,P21,clothes
5122,C132,7,P14,clothes
5123,C132,7,P20,clothes
5124,C134,6,P36,sweets
5125,C134,6,P38,sweets
5126,C134,6,P36,sweets
5127,C136,10,P29,fruit_veg
5128,C5,7,P08,house
5129,C5,7,P05,house
5130,C5,7,P05,house
5131,C9,8,P25,fruit_veg
5132,C19,6,P28,fruit_veg
5133,C19,6,P25,fruit_veg
5134,C25,9,P53,food
5135,C25,9,P54,food
5136,C25,9,P51,food
5137,C26,1,P41,food
5138,C26,1,P57,food
5139,C26,1,P56,food
5140,C30,4,P14,clothes
5141,C33,5,P44,food
5142,C33,5,P60,food
5143,C35,7,P59,food
5144,C48,4,P43,food
5145,C48,4,P52,food
5146,C48,4,P43,food
5147,C61,4,P26,fruit_veg
5148,C61,4,P26,fruit_veg
5149,C73,2,P62,bws
5150,C73,2,P63,bws
5151,C74,5,P23,fruit_veg
5152,C74,5,P34,fruit_veg
5153,C79,1,P39,sweets
5154,C79,1,P40,sweets
5155,C88,1,P45,food
5156,C88,1,P43,food
5157,C88,1,P60,food
5158,C89,8,P12,house
5159,C89,8,P11,house
5160,C90,3,P51,food
5161,C90,3,P53,food
5162,C90,3,P53,food
5163,C92,1,P27,fruit_veg
5164,C92,1,P34,fruit_veg
5165,C92,1,P34,fruit_veg
5166,C93,5,P47,food
5167,C93,5,P43,food
5168,C93,5,P49,food
5169,C96,10,P27,fruit_veg
5170,C98,7,P39,sweets
5171,C98,7,P35,sweets
5172,C98,7,P38,sweets
5173,C101,2,P31,fruit_veg
5174,C105,8,P32,fruit_veg
5175,C105,8,P30,fruit_veg
5176,C105,8,P30,fruit_veg
5177,C107,3,P33,fruit_veg
5178,C107,3,P27,fruit_veg
5179,C107,3,P28,fruit_veg
5180,C117,10,P23,fruit_veg
5181,C117,10,P23,fruit_veg
5182,C117,10,P24,fruit_veg
5183,C3,8,P02,house
5184,C3,8,P11,house
5185,C9,8,P23,fruit_veg
5186,C9,8,P26,fruit_veg
5187,C9,8,P31,fruit_veg
5188,C10,5,P49,food
5189,C27,10,P38,sweets
5190,C27,10,P36,sweets
5191,C27,10,P35,sweets
5192,C41,9,P03,house
5193,C41,9,P01,house
5194,C50,8,P37,sweets
5195,C50,8,P35,sweets
5196,C50,8,P37,sweets
5197,C57,2,P10,house
5198,C57,2,P10,house
5199,C64,10,P10,house
5200,C69,7,P35,sweets
5201,C70,9,P61,bws
5202,C70,9,P64,bws
5203,C70,9,P64,bws
5204,C78,9,P18,clothes
5205,C80,9,P48,food
5206,C80,9,P52,food
5207,C80,9,P46,food
5208,C81,7,P30,fruit_veg
5209,C81,7,P34,fruit_veg
5210,C81,7,P22,fruit_veg
5211,C86,8,P31,fruit_veg
5212,C86,8,P33,fruit_veg
5213,C87,3,P52,food
5214,C87,3,P46,food
5215,C87,3,P50,food
5216,C96,10,P53,food
5217,C96,10,P46,food
5218,C107,3,P26,fruit_veg
5219,C107,3,P25,fruit_veg
5220,C114,3,P52,food
5221,C114,3,P55,food
5222,C114,3,P48,food
5223,C127,4,P38,sweets
5224,C128,5,P63,bws
5225,C128,5,P62,bws
5226,C128,5,P63,bws
5227,C132,7,P13,clothes
5228,C1,7,P44,food
5229,C1,7,P50,food
5230,C7,3,P53,food
5231,C8,7,P06,house
5232,C11,4,P07,house
5233,C11,4,P02,house
5234,C11,4,P05,house
5235,C17,2,P56,food
5236,C24,6,P19,clothes
5237,C24,6,P14,clothes
5238,C27,10,P40,sweets
5239,C27,10,P39,sweets
5240,C29,7,P52,food
5241,C37,9,P39,sweets
5242,C46,5,P26,fruit_veg
5243,C46,5,P28,fruit_veg
5244,C46,5,P34,fruit_veg
5245,C49,7,P61,bws
5246,C49,7,P64,bws
5247,C51,3,P38,sweets
5248,C51,3,P35,sweets
5249,C51,3,P39,sweets
5250,C52,1,P40,sweets
5251,C52,1,P40,sweets
5252,C52,1,P35,sweets
5253,C57,2,P05,house
5254,C59,6,P35,sweets
5255,C60,10,P30,fruit_veg
5256,C60,10,P22,fruit_veg
5257,C60,10,P22,fruit_veg
5258,C70,9,P63,bws
5259,C99,9,P12,house
5260,C99,9,P09,house
5261,C99,9,P02,house
5262,C104,7,P64,bws
5263,C104,7,P61,bws
5264,C104,7,P63,bws
5265,C110,3,P63,bws
5266,C111,1,P36,sweets
5267,C116,5,P40,sweets
5268,C116,5,P39,sweets
5269,C127,4,P53,food
5270,C130,7,P61,bws
5271,C130,7,P64,bws
5272,C130,7,P62,bws
5273,C135,2,P60,food
5274,C136,10,P08,house
5275,C136,10,P08,house
5276,C19,6,P31,fruit_veg
5277,C19,6,P22,fruit_veg
5278,C27,10,P40,sweets
5279,C27,10,P37,sweets
5280,C27,10,P39,sweets
5281,C28,3,P64,bws
5282,C28,3,P63,bws
5283,C39,2,P55,food
5284,C39,2,P44,food
5285,C39,2,P50,food
5286,C46,5,P05,house
5287,C48,4,P42,food
5288,C61,4,P25,fruit_veg
5289,C61,4,P29,fruit_veg
5290,C70,9,P61,bws
5291,C76,10,P05,house
5292,C82,9,P33,fruit_veg
5293,C82,9,P27,fruit_veg
5294,C82,9,P27,fruit_veg
5295,C86,8,P45,food
5296,C89,8,P01,house
5297,C89,8,P02,house
5298,C90,3,P44,food
5299,C90,3,P49,food
5300,C90,3,P44,food
5301,C93,5,P53,food
5302,C93,5,P42,food
5303,C93,5,P57,food
5304,C97,9,P37,sweets
5305,C97,9,P36,sweets
5306,C99,9,P27,fruit_veg
5307,C107,3,P23,fruit_veg
5308,C109,6,P20,clothes
5309,C109,6,P14,clothes
5310,C109,6,P16,clothes
5311,C113,5,P03,house
5312,C133,3,P17,clothes
5313,C9,8,P29,fruit_veg
5314,C9,8,P27,fruit_veg
5315,C9,8,P33,fruit_veg
5316,C18,8,P11,house
5317,C18,8,P10,house
5318,C20,2,P61,bws
5319,C20,2,P62,bws
5320,C22,1,P34,fruit_veg
5321,C22,1,P30,fruit_veg
5322,C22,1,P31,fruit_veg
5323,C25,9,P37,sweets
5324,C25,9,P36,sweets
5325,C25,9,P35,sweets
5326,C37,9,P62,bws
5327,C38,7,P11,house
5328,C45,10,P42,food
5329,C45,10,P58,food
5330,C50,8,P39,sweets
5331,C50,8,P40,sweets
5332,C50,8,P37,sweets
5333,C63,2,P24,fruit_veg
5334,C63,2,P32,fruit_veg
5335,C63,2,P31,fruit_veg
5336,C64,10,P10,house
5337,C65,2,P58,food
5338,C65,2,P51,food
5339,C65,2,P53,food
5340,C66,10,P34,fruit_veg
5341,C68,8,P62,bws
5342,C68,8,P62,bws
5343,C68,8,P62,bws
5344,C74,5,P29,fruit_veg
5345,C74,5,P29,fruit_veg
5346,C94,10,P30,fruit_veg
5347,C94,10,P27,fruit_veg
5348,C100,8,P11,house
5349,C101,2,P30,fruit_veg
5350,C103,7,P22,fruit_veg
5351,C110,3,P63,bws
5352,C110,3,P63,bws
5353,C117,10,P27,fruit_veg
5354,C117,10,P34,fruit_veg
5355,C133,3,P35,sweets
5356,C133,3,P40,sweets
5357,C14,3,P58,food
5358,C14,3,P56,food
5359,C15,6,P64,bws
5360,C21,5,P24,fruit_veg
5361,C21,5,P27,fruit_veg
5362,C21,5,P30,fruit_veg
5363,C38,7,P06,house
5364,C45,10,P55,food
5365,C45,10,P58,food
5366,C51,3,P02,house
5367,C51,3,P12,house
5368,C51,3,P12,house
5369,C52,1,P35,sweets
5370,C52,1,P39,sweets
5371,C52,1,P36,sweets
5372,C54,2,P37,sweets
5373,C57,2,P03,house
5374,C57,2,P01,house
5375,C57,2,P05,house
5376,C61,4,P10,house
5377,C61,4,P02,house
5378,C61,4,P06,house
5379,C67,4,P05,house
5380,C67,4,P08,house
5381,C74,5,P26,fruit_veg
5382,C74,5,P23,fruit_veg
5383,C80,9,P31,fruit_veg
5384,C80,9,P27,fruit_veg
5385,C80,9,P22,fruit_veg
5386,C82,9,P26,fruit_veg
5387,C84,1,P63,bws
5388,C84,1,P64,bws
5389,C94,10,P30,fruit_veg
5390,C94,10,P25,fruit_veg
5391,C94,10,P24,fruit_veg
5392,C99,9,P23,fruit_veg
5393,C100,8,P01,house
5394,C104,7,P61,bws
5395,C107,3,P29,fruit_veg
5396,C107,3,P34,fruit_veg
5397,C107,3,P26,fruit_veg
5398,C109,6,P51,food
5399,C133,3,P36,sweets
5400,C2,4,P07,house
5401,C2,4,P09,house
5402,C22,1,P09,house
5403,C22,1,P12,house
5404,C22,1,P10,house
5405,C40,4,P55,food
5406,C46,5,P62,bws
5407,C46,5,P62,bws
5408,C54,2,P25,fruit_veg
5409,C54,2,P33,fruit_veg
5410,C54,2,P28,fruit_veg
5411,C55,8,P50,food
5412,C55,8,P46,food
5413,C55,8,P55,food
5414,C59,6,P39,sweets
5415,C59,6,P35,sweets
5416,C59,6,P36,sweets
5417,C61,4,P32,fruit_veg
5418,C61,4,P31,fruit_veg
5419,C66,10,P31,fruit_veg
5420,C76,10,P40,sweets
5421,C76,10,P38,sweets
5422,C79,1,P16,clothes
5423,C79,1,P13,clothes
5424,C79,1,P14,clothes
5425,C82,9,P32,fruit_veg
5426,C82,9,P23,fruit_veg
5427,C82,9,P23,fruit_veg
5428,C90,3,P41,food
5429,C98,7,P38,sweets
5430,C98,7,P38,sweets
5431,C99,9,P26,fruit_veg
5432,C99,9,P26,fruit_veg
5433,C105,8,P58,food
5434,C109,6,P24,fruit_veg
5435,C119,7,P56,food
5436,C119,7,P49,food
5437,C119,7,P47,food
5438,C124,7,P31,fruit_veg
5439,C128,5,P55,food
5440,C129,7,P23,fruit_veg
5441,C129,7,P30,fruit_veg
5442,C133,3,P63,bws
5443,C133,3,P62,bws
5444,C133,3,P63,bws
5445,C134,6,P36,sweets
5446,C134,6,P36,sweets
5447,C134,6,P40,sweets
5448,C2,4,P59,food
5449,C2,4,P60,food
5450,C2,4,P55,food
5451,C3,8,P10,house
5452,C3,8,P08,house
5453,C3,8,P09,house
5454,C27,10,P37,sweets
5455,C27,10,P35,sweets
5456,C29,7,P59,food
5457,C29,7,P41,food
5458,C29,7,P53,food
5459,C39,2,P44,food
5460,C45,10,P58,food
5461,C45,10,P43,food
5462,C47,2,P49,food
5463,C48,4,P52,food
5464,C48,4,P56,food
5465,C48,4,P47,food
5466,C61,4,P25,fruit_veg
5467,C61,4,P27,fruit_veg
5468,C64,10,P28,fruit_veg
5469,C64,10,P28,fruit_veg
5470,C73,2,P15,clothes
5471,C73,2,P17,clothes
5472,C80,9,P60,food
5473,C81,7,P01,house
5474,C81,7,P08,house
5475,C82,9,P29,fruit_veg
5476,C82,9,P32,fruit_veg
5477,C98,7,P38,sweets
5478,C98,7,P37,sweets
5479,C98,7,P37,sweets
5480,C101,2,P40,sweets
5481,C101,2,P37,sweets
5482,C103,7,P63,bws
5483,C103,7,P64,bws
5484,C111,1,P36,sweets
5485,C111,1,P37,sweets
5486,C111,1,P40,sweets
5487,C113,5,P06,house
5488,C113,5,P03,house
5489,C113,5,P12,house
5490,C114,3,P45,food
5491,C118,7,P28,fruit_veg
5492,C118,7,P33,fruit_veg
5493,C118,7,P29,fruit_veg
5494,C120,9,P34,fruit_veg
5495,C120,9,P32,fruit_veg
5496,C122,10,P03,house
5497,C122,10,P04,house
5498,C126,4,P57,food
5499,C126,4,P53,food
5500,C126,4,P50,food
5501,C129,7,P23,fruit_veg
5502,C129,7,P33,fruit_veg
5503,C129,7,P23,fruit_veg
5504,C137,9,P15,clothes
5505,C11,4,P03,house
5506,C11,4,P01,house
5507,C11,4,P12,house
5508,C15,6,P63,bws
5509,C15,6,P61,bws
5510,C15,6,P61,bws
5511,C17,2,P54,food
5512,C17,2,P55,food
5513,C17,2,P51,food
5514,C19,6,P23,fruit_veg
5515,C19,6,P29,fruit_veg
5516,C27,10,P35,sweets
5517,C28,3,P63,bws
5518,C51,3,P38,sweets
5519,C52,1,P39,sweets
5520,C52,1,P40,sweets
5521,C57,2,P04,house
5522,C69,7,P40,sweets
5523,C70,9,P21,clothes
5524,C70,9,P15,clothes
5525,C70,9,P14,clothes
5526,C73,2,P28,fruit_veg
5527,C73,2,P34,fruit_veg
5528,C77,9,P38,sweets
5529,C77,9,P39,sweets
5530,C77,9,P38,sweets
5531,C80,9,P31,fruit_veg
5532,C80,9,P22,fruit_veg
5533,C81,7,P49,food
5534,C82,9,P29,fruit_veg
5535,C82,9,P27,fruit_veg
5536,C98,7,P40,sweets
5537,C98,7,P36,sweets
5538,C98,7,P40,sweets
5539,C107,3,P30,fruit_veg
5540,C107,3,P27,fruit_veg
5541,C123,3,P59,food
5542,C130,7,P37,sweets
5543,C130,7,P37,sweets
5544,C130,7,P37,sweets
5545,C17,2,P58,food
5546,C17,2,P59,food
5547,C27,10,P35,sweets
5548,C27,10,P36,sweets
5549,C27,10,P35,sweets
5550,C33,5,P48,food
5551,C33,5,P50,food
5552,C43,10,P34,fruit_veg
5553,C45,10,P06,house
5554,C45,10,P03,house
5555,C52,1,P37,sweets
5556,C60,10,P29,fruit_veg
5557,C60,10,P30,fruit_veg
5558,C70,9,P17,clothes
5559,C70,9,P15,clothes
5560,C70,9,P17,clothes
5561,C77,9,P33,fruit_veg
5562,C77,9,P26,fruit_veg
5563,C92,1,P40,sweets
5564,C92,1,P35,sweets
5565,C94,10,P25,fruit_veg
5566,C94,10,P26,fruit_veg
5567,C94,10,P34,fruit_veg
5568,C98,7,P36,sweets
5569,C101,2,P39,sweets
5570,C101,2,P38,sweets
5571,C101,2,P40,sweets
5572,C113,5,P10,house
5573,C113,5,P06,house
5574,C113,5,P03,house
5575,C119,7,P36,sweets
5576,C128,5,P44,food
5577,C130,7,P04,house
5578,C130,7,P11,house
5579,C134,6,P01,house
5580,C134,6,P04,house
5581,C14,3,P46,food
5582,C14,3,P50,food
5583,C15,6,P63,bws
5584,C15,6,P64,bws
5585,C25,9,P51,food
5586,C25,9,P58,food
5587,C33,5,P34,fruit_veg
5588,C33,5,P24,fruit_veg
5589,C42,2,P31,fruit_veg
5590,C48,4,P55,food
5591,C50,8,P28,fruit_veg
5592,C50,8,P31,fruit_veg
5593,C58,6,P38,sweets
5594,C58,6,P37,sweets
5595,C58,6,P36,sweets
5596,C67,4,P60,food
5597,C67,4,P53,food
5598,C68,8,P48,food
5599,C68,8,P55,food
5600,C68,8,P44,food
5601,C77,9,P60,food
5602,C86,8,P60,food
5603,C86,8,P52,food
5604,C86,8,P42,food
5605,C87,3,P45,food
5606,C87,3,P51,food
5607,C87,3,P46,food
5608,C88,1,P36,sweets
5609,C101,2,P36,sweets
5610,C107,3,P29,fruit_veg
5611,C109,6,P60,food
5612,C109,6,P54,food
5613,C111,1,P35,sweets
5614,C111,1,P38,sweets
5615,C112,3,P52,food
5616,C112,3,P49,food
5617,C112,3,P45,food
5618,C113,5,P10,house
5619,C113,5,P05,house
5620,C113,5,P08,house
5621,C123,3,P37,sweets
5622,C130,7,P01,house
5623,C130,7,P12,house
5624,C130,7,P04,house
5625,C132,7,P18,clothes
5626,C134,6,P37,sweets
5627,C3,8,P02,house
5628,C3,8,P11,house
5629,C3,8,P06,house
5630,C7,3,P48,food
5631,C7,3,P56,food
5632,C17,2,P40,sweets
5633,C17,2,P39,sweets
5634,C19,6,P39,sweets
5635,C19,6,P37,sweets
5636,C19,6,P39,sweets
5637,C22,1,P33,fruit_veg
5638,C27,10,P40,sweets
5639,C27,10,P38,sweets
5640,C27,10,P35,sweets
5641,C32,3,P40,sweets
5642,C32,3,P35,sweets
5643,C33,5,P47,food
5644,C46,5,P62,bws
5645,C50,8,P35,sweets
5646,C50,8,P38,sweets
5647,C50,8,P36,sweets
5648,C56,4,P35,sweets
5649,C66,10,P37,sweets
5650,C66,10,P39,sweets
5651,C66,10,P35,sweets
5652,C73,2,P63,bws
5653,C73,2,P64,bws
